transaction_id,sender_account,receiver_account,amount,transaction_type,transaction_channel,transaction_location,transaction_hour,transaction_frequency,average_transaction_amount,account_age_days,previous_transaction_count,previous_suspicious_count,receiver_count,international_transaction,cash_transaction,balance_before,balance_after,label
TXN105333,AC10000331,AC10000467,9797.99,Online Payment,ATM,Delhi,8,6,22537.7,894,34,1,13,0,0,36127.98,26329.99,0
TXN105334,AC10000143,AC10000235,17907.24,Transfer,Mobile Banking,Ahmedabad,4,4,18848.27,2765,43,0,4,0,0,35013.02,17105.78,0
TXN105335,AC10000288,AC10000165,5421.51,Cash Withdrawal,Online,Ahmedabad,11,4,5820.06,3213,54,1,2,0,1,235425.48,230003.97,0
TXN105336,AC10000028,AC10000194,14279.42,Online Payment,Online,Kolkata,4,4,8915.5,242,39,0,12,0,0,133280.25,119000.83,0
TXN105337,AC10000278,AC10000234,11774.61,Transfer,Mobile Banking,Nagpur,11,5,10857.25,403,47,0,3,0,0,490003.81,478229.2,0
TXN105338,AC10000233,AC10000368,2275.29,Cash Deposit,Mobile Banking,Chennai,14,3,11716.72,1354,51,0,1,0,1,47683.29,45408.0,0
TXN105339,AC10000017,AC10000183,7522.89,Transfer,Mobile Banking,Mumbai,1,2,11452.2,2669,42,2,3,0,0,46794.26,39271.37,0
TXN105340,AC10000059,AC10000333,12301.29,Cash Deposit,ATM,Delhi,10,7,21529.24,1553,50,0,13,0,1,354375.27,342073.98,0
TXN105341,AC10000090,AC10000232,23379.99,Transfer,ATM,Kolkata,22,4,13192.65,3364,53,0,5,0,0,186140.55,162760.56,0
TXN105342,AC10000492,AC10000361,72206.83,Online Payment,Mobile Banking,Pune,23,6,12646.68,2697,46,2,1,1,0,72706.83,500.0,1
TXN105343,AC10000199,AC10000491,6629.66,Transfer,Online,Jaipur,18,5,7337.57,3447,42,0,10,0,0,325301.37,318671.71,0
TXN105344,AC10000362,AC10000107,6985.61,Cash Deposit,Mobile Banking,Bengaluru,16,4,13380.76,1261,37,1,6,0,1,304120.42,297134.81,0
TXN105345,AC10000441,AC10000378,7362.4,Online Payment,ATM,Pune,17,4,11778.05,3187,33,1,2,0,0,282080.48,274718.08,0
TXN105346,AC10000026,AC10000223,3039.79,Online Payment,Online,Bengaluru,9,3,8784.59,2694,51,1,4,0,0,263841.83,260802.04,0
TXN105347,AC10000025,AC10000080,12292.27,Cash Deposit,Online,Kolkata,4,3,5680.12,972,49,2,13,0,1,252660.7,240368.43,1
TXN105348,AC10000394,AC10000234,10391.56,Cash Deposit,ATM,Delhi,20,3,27520.27,814,41,1,2,0,1,333890.23,323498.67,0
TXN105349,AC10000301,AC10000381,4896.27,Transfer,ATM,Nagpur,16,3,38157.65,573,40,0,12,0,0,169062.18,164165.91,0
TXN105350,AC10000339,AC10000184,16775.08,Transfer,Online,Delhi,0,3,14067.02,1462,42,1,3,0,0,237786.15,221011.07,0
TXN105351,AC10000267,AC10000428,2365.43,Cash Deposit,ATM,Delhi,12,4,30489.94,1397,35,1,13,0,1,190642.0,188276.57,0
TXN105352,AC10000461,AC10000185,2314.69,Transfer,Branch,Pune,1,6,13930.83,130,40,0,7,0,0,186300.95,183986.26,0
TXN105353,AC10000181,AC10000134,17011.15,Transfer,Branch,Ahmedabad,16,4,4871.72,1731,49,0,12,1,0,193448.68,176437.53,0
TXN105354,AC10000456,AC10000220,11939.23,Transfer,Online,Ahmedabad,14,3,14586.52,2774,39,0,3,0,0,12439.23,500.0,0
TXN105355,AC10000360,AC10000288,21428.86,Cash Deposit,Branch,Ahmedabad,7,6,9623.7,1190,38,0,10,0,1,31737.18,10308.32,0
TXN105356,AC10000068,AC10000364,20630.29,Transfer,Online,Ahmedabad,1,5,16349.66,737,28,0,11,0,0,223778.18,203147.89,0
TXN105357,AC10000495,AC10000202,11381.79,Transfer,Online,Kolkata,7,6,33312.1,3095,39,1,7,0,0,23320.03,11938.24,0
TXN105358,AC10000351,AC10000370,25257.96,Transfer,Online,Chennai,4,8,8632.64,780,53,1,7,1,0,468564.31,443306.35,0
TXN105359,AC10000412,AC10000146,79473.48,Cash Deposit,Branch,Kolkata,16,4,15437.28,1949,40,1,12,0,1,453467.06,373993.58,0
TXN105360,AC10000459,AC10000324,4164.57,Cash Withdrawal,Online,Hyderabad,3,3,21002.41,2019,48,0,8,0,1,237028.66,232864.09,0
TXN105361,AC10000491,AC10000127,6157.97,Cash Deposit,Online,Ahmedabad,11,3,28937.19,2298,50,0,14,0,1,134240.6,128082.63,0
TXN105362,AC10000321,AC10000457,14775.0,Online Payment,Online,Delhi,17,5,22774.87,1482,41,2,6,0,0,404700.88,389925.88,0
TXN105363,AC10000049,AC10000135,13169.58,Transfer,Mobile Banking,Hyderabad,5,4,5813.58,1160,35,0,1,0,0,350653.57,337483.99,0
TXN105364,AC10000175,AC10000114,20832.84,Transfer,Mobile Banking,Kolkata,4,3,5809.17,1502,41,0,14,0,0,431262.79,410429.95,0
TXN105365,AC10000052,AC10000264,6995.9,Transfer,Online,Jaipur,18,4,19729.39,38,35,1,11,0,0,440946.71,433950.81,0
TXN105366,AC10000102,AC10000064,14053.89,Cash Deposit,Online,Nagpur,4,10,9345.57,2911,38,0,7,0,1,288400.02,274346.13,0
TXN105367,AC10000216,AC10000491,11389.25,Cash Withdrawal,Mobile Banking,Mumbai,9,2,6330.63,1422,34,0,4,1,1,459236.68,447847.43,0
TXN105368,AC10000438,AC10000135,18277.29,Transfer,Online,Jaipur,22,6,25980.06,738,40,0,12,0,0,319593.84,301316.55,0
TXN105369,AC10000188,AC10000041,2873.17,Cash Deposit,Online,Bengaluru,18,8,9436.83,2875,39,0,11,0,1,115521.45,112648.28,0
TXN105370,AC10000057,AC10000296,11570.17,Cash Deposit,Online,Mumbai,3,5,34627.46,385,41,0,8,0,1,134629.79,123059.62,0
TXN105371,AC10000047,AC10000003,11192.96,Online Payment,Mobile Banking,Kolkata,12,2,9012.36,397,54,0,14,0,0,187412.69,176219.73,0
TXN105372,AC10000159,AC10000401,6212.85,Cash Withdrawal,Branch,Bengaluru,12,3,7385.2,2321,30,1,6,0,1,446182.56,439969.71,0
TXN105373,AC10000489,AC10000194,11512.6,Cash Withdrawal,Online,Ahmedabad,16,4,11508.4,1320,45,1,1,0,1,494695.09,483182.49,0
TXN105374,AC10000174,AC10000463,10385.12,Cash Deposit,Online,Delhi,17,10,19644.19,2223,42,0,5,0,1,265169.94,254784.82,0
TXN105375,AC10000242,AC10000110,5625.94,Online Payment,Mobile Banking,Pune,18,3,14516.87,63,32,0,2,0,0,35115.59,29489.65,0
TXN105376,AC10000282,AC10000221,18628.64,Online Payment,ATM,Delhi,22,2,41037.97,717,40,0,6,0,0,19128.64,500.0,0
TXN105377,AC10000241,AC10000370,6005.05,Cash Deposit,ATM,Pune,22,2,13415.15,291,41,1,5,0,1,440859.11,434854.06,0
TXN105378,AC10000370,AC10000368,1549.09,Cash Deposit,Online,Mumbai,16,2,10699.15,3126,38,1,10,0,1,125985.32,124436.23,0
TXN105379,AC10000005,AC10000436,5024.18,Cash Deposit,Mobile Banking,Nagpur,2,2,32003.89,2200,37,0,4,0,1,462864.67,457840.49,0
TXN105380,AC10000084,AC10000406,21433.49,Transfer,Online,Hyderabad,12,8,17668.51,3097,43,1,2,1,0,25794.07,4360.58,0
TXN105381,AC10000308,AC10000004,11678.4,Cash Deposit,Mobile Banking,Bengaluru,12,3,9171.31,822,44,0,3,0,1,33482.96,21804.56,0
TXN105382,AC10000361,AC10000244,9387.45,Transfer,Online,Jaipur,2,3,14013.24,1509,37,1,11,0,0,325952.05,316564.6,0
TXN105383,AC10000459,AC10000390,14887.03,Online Payment,Online,Pune,1,4,13828.26,791,53,1,4,0,0,360853.83,345966.8,0
TXN105384,AC10000248,AC10000166,1912.27,Cash Deposit,ATM,Chennai,14,3,10500.0,2038,46,1,10,0,1,127416.02,125503.75,0
TXN105385,AC10000054,AC10000026,4433.75,Online Payment,Mobile Banking,Jaipur,2,6,13510.63,2321,40,0,9,0,0,368775.73,364341.98,0
TXN105386,AC10000161,AC10000395,37168.38,Cash Deposit,ATM,Delhi,21,3,5196.36,2480,41,0,11,0,1,103613.46,66445.08,0
TXN105387,AC10000434,AC10000474,8739.4,Cash Withdrawal,Online,Kolkata,15,4,9520.98,1676,40,0,7,0,1,111136.6,102397.2,0
TXN105388,AC10000422,AC10000017,12651.23,Transfer,ATM,Bengaluru,9,3,15882.59,2443,34,2,3,0,0,170276.79,157625.56,0
TXN105389,AC10000411,AC10000216,5731.1,Cash Deposit,Branch,Mumbai,19,3,8512.59,1306,42,0,12,0,1,6231.1,500.0,0
TXN105390,AC10000226,AC10000092,20963.25,Cash Deposit,Branch,Jaipur,1,5,6722.13,702,38,0,2,0,1,185337.73,164374.48,0
TXN105391,AC10000015,AC10000483,32088.33,Transfer,ATM,Jaipur,14,3,11687.13,3411,35,1,1,0,0,314755.46,282667.13,0
TXN105392,AC10000224,AC10000031,10278.83,Online Payment,Online,Pune,7,3,8825.45,3471,34,1,2,0,0,497159.83,486881.0,0
TXN105393,AC10000061,AC10000205,1827.49,Transfer,ATM,Jaipur,12,9,5081.21,1976,36,0,3,0,0,223916.55,222089.06,0
TXN105394,AC10000122,AC10000419,8588.64,Cash Deposit,Online,Kolkata,0,5,5164.33,3579,37,0,5,0,1,74011.24,65422.6,0
TXN105395,AC10000277,AC10000400,31213.07,Transfer,Mobile Banking,Pune,23,5,15645.11,380,44,0,14,0,0,454272.61,423059.54,0
TXN105396,AC10000046,AC10000207,2705.97,Online Payment,ATM,Delhi,1,5,12727.63,2878,38,0,4,0,0,335116.23,332410.26,0
TXN105397,AC10000453,AC10000107,2208.6,Transfer,ATM,Hyderabad,8,3,14717.35,2639,34,1,9,0,0,296958.93,294750.33,0
TXN105398,AC10000390,AC10000146,14583.35,Cash Deposit,Online,Ahmedabad,19,7,9882.71,3245,32,0,14,1,1,47943.28,33359.93,0
TXN105399,AC10000294,AC10000367,5090.66,Transfer,Online,Nagpur,19,2,4487.03,80,39,2,2,0,0,56088.8,50998.14,0
TXN105400,AC10000062,AC10000101,978.61,Transfer,ATM,Nagpur,22,6,6798.63,183,32,2,11,0,0,473941.46,472962.85,0
TXN105401,AC10000086,AC10000368,5345.88,Online Payment,Online,Chennai,18,3,9734.21,591,39,0,5,0,0,341163.46,335817.58,0
TXN105402,AC10000446,AC10000318,63401.46,Transfer,Mobile Banking,Hyderabad,11,1,15932.57,3081,48,1,6,0,0,421351.55,357950.09,0
TXN105403,AC10000210,AC10000368,13110.25,Cash Withdrawal,ATM,Pune,11,2,3850.89,1084,35,1,12,0,1,44211.99,31101.74,0
TXN105404,AC10000078,AC10000241,25879.95,Transfer,Online,Chennai,9,5,2671.45,3546,52,0,9,0,0,475130.1,449250.15,1
TXN105405,AC10000202,AC10000489,3440.22,Transfer,Online,Bengaluru,18,3,30775.01,704,54,1,10,0,0,304199.99,300759.77,0
TXN105406,AC10000302,AC10000411,11130.02,Cash Deposit,Branch,Delhi,19,3,17699.37,353,41,0,8,0,1,355054.98,343924.96,0
TXN105407,AC10000397,AC10000247,6914.11,Cash Deposit,Online,Mumbai,9,5,6790.02,293,32,2,1,0,1,216908.63,209994.52,0
TXN105408,AC10000223,AC10000163,4145.77,Cash Deposit,ATM,Jaipur,18,2,10302.31,1891,39,0,4,0,1,39077.13,34931.36,0
TXN105409,AC10000222,AC10000372,5195.87,Cash Deposit,ATM,Mumbai,23,3,9125.83,2157,44,1,2,0,1,355072.02,349876.15,0
TXN105410,AC10000003,AC10000173,16143.81,Transfer,Online,Pune,8,5,14486.07,2989,49,0,11,0,0,285072.51,268928.7,0
TXN105411,AC10000478,AC10000035,53466.4,Transfer,Branch,Chennai,4,3,8628.66,3150,33,0,3,0,0,105341.58,51875.18,0
TXN105412,AC10000006,AC10000284,21884.25,Transfer,Branch,Jaipur,2,4,5687.76,2185,37,0,13,0,0,209142.43,187258.18,0
TXN105413,AC10000093,AC10000359,2497.87,Cash Withdrawal,Mobile Banking,Pune,22,4,16493.39,1643,46,0,10,0,1,398593.87,396096.0,0
TXN105414,AC10000008,AC10000381,6172.92,Online Payment,ATM,Kolkata,18,5,39027.41,2059,38,1,14,0,0,371087.95,364915.03,0
TXN105415,AC10000428,AC10000358,1880.68,Transfer,ATM,Kolkata,21,4,16933.08,346,36,2,9,0,0,445687.19,443806.51,0
TXN105416,AC10000493,AC10000393,2302.53,Transfer,Online,Chennai,3,4,12600.1,1903,45,0,8,0,0,115217.67,112915.14,0
TXN105417,AC10000235,AC10000460,12851.71,Transfer,ATM,Jaipur,22,3,10439.92,3027,34,0,5,0,0,297687.24,284835.53,0
TXN105418,AC10000108,AC10000399,2555.24,Online Payment,Online,Nagpur,13,4,7186.63,2557,41,1,7,1,0,498372.87,495817.63,0
TXN105419,AC10000161,AC10000021,15480.6,Online Payment,Branch,Kolkata,5,5,9207.25,585,35,1,2,0,0,227796.14,212315.54,0
TXN105420,AC10000209,AC10000308,12497.07,Transfer,Online,Bengaluru,12,4,15485.88,1214,49,1,14,0,0,60273.36,47776.29,0
TXN105421,AC10000240,AC10000163,6145.11,Cash Deposit,ATM,Chennai,6,4,25961.32,1469,48,1,10,0,1,210564.42,204419.31,0
TXN105422,AC10000331,AC10000490,3288.36,Transfer,Online,Kolkata,11,3,26726.02,2796,42,0,3,0,0,443007.6,439719.24,0
TXN105423,AC10000333,AC10000097,21679.19,Cash Deposit,Branch,Kolkata,19,5,13405.27,2305,32,0,10,0,1,209742.0,188062.81,0
TXN105424,AC10000050,AC10000307,4386.06,Cash Withdrawal,ATM,Chennai,13,5,13549.16,2871,44,0,10,0,1,196627.7,192241.64,0
TXN105425,AC10000011,AC10000339,15374.22,Transfer,ATM,Bengaluru,12,6,12414.28,892,37,1,8,0,0,15874.22,500.0,0
TXN105426,AC10000351,AC10000055,2809.33,Online Payment,Mobile Banking,Chennai,10,4,17392.93,2592,41,0,8,0,0,269539.26,266729.93,0
TXN105427,AC10000156,AC10000471,7340.23,Cash Deposit,Branch,Delhi,5,5,12381.05,2309,41,1,11,0,1,497953.11,490612.88,0
TXN105428,AC10000492,AC10000333,77843.04,Transfer,Online,Nagpur,6,3,12513.54,2689,41,0,5,0,0,120350.7,42507.66,0
TXN105429,AC10000070,AC10000127,4268.96,Cash Deposit,ATM,Mumbai,9,1,6860.35,2711,48,1,14,1,1,380167.88,375898.92,0
TXN105430,AC10000169,AC10000428,3920.05,Cash Deposit,ATM,Ahmedabad,23,3,6755.07,2171,35,0,14,0,1,80905.97,76985.92,0
TXN105431,AC10000272,AC10000193,1800.43,Online Payment,Mobile Banking,Bengaluru,14,4,7657.33,1088,39,3,5,0,0,183915.52,182115.09,0
TXN105432,AC10000068,AC10000243,16092.37,Transfer,Mobile Banking,Ahmedabad,8,3,14025.21,3127,39,1,8,0,0,293592.68,277500.31,0
TXN105433,AC10000355,AC10000349,66064.95,Transfer,Online,Bengaluru,2,4,9833.02,1252,30,0,14,0,0,113357.86,47292.91,1
TXN105434,AC10000252,AC10000088,3394.94,Cash Withdrawal,Mobile Banking,Delhi,4,9,64293.11,2527,41,0,10,1,1,182953.57,179558.63,1
TXN105435,AC10000048,AC10000336,4294.68,Cash Deposit,Online,Ahmedabad,9,5,15441.54,1994,41,0,8,0,1,443880.67,439585.99,0
TXN105436,AC10000184,AC10000409,17747.96,Transfer,Mobile Banking,Bengaluru,14,2,33312.46,268,40,0,12,1,0,44404.84,26656.88,0
TXN105437,AC10000320,AC10000215,10856.0,Online Payment,Online,Ahmedabad,2,4,31500.12,2194,34,0,11,0,0,443124.07,432268.07,0
TXN105438,AC10000187,AC10000092,16105.46,Transfer,Online,Delhi,20,6,15814.73,690,40,0,13,0,0,144868.22,128762.76,0
TXN105439,AC10000090,AC10000303,3525.97,Transfer,Mobile Banking,Pune,17,5,11685.65,2017,39,0,12,0,0,52637.99,49112.02,0
TXN105440,AC10000446,AC10000464,3445.05,Online Payment,ATM,Jaipur,2,9,6689.65,2475,43,0,3,0,0,243500.48,240055.43,0
TXN105441,AC10000332,AC10000235,6544.98,Transfer,Mobile Banking,Mumbai,6,2,8114.84,3299,37,1,10,0,0,140747.8,134202.82,0
TXN105442,AC10000139,AC10000184,5831.19,Transfer,Online,Delhi,23,3,20720.97,3495,32,1,3,0,0,484184.14,478352.95,0
TXN105443,AC10000357,AC10000038,38863.67,Cash Deposit,ATM,Delhi,20,4,14298.84,1700,35,0,4,0,1,131291.27,92427.6,0
TXN105444,AC10000089,AC10000139,7136.29,Transfer,Branch,Jaipur,13,5,7903.57,859,38,0,14,0,0,435575.75,428439.46,0
TXN105445,AC10000274,AC10000195,16497.89,Online Payment,Online,Nagpur,15,3,10486.44,792,37,0,11,0,0,485304.28,468806.39,0
TXN105446,AC10000019,AC10000015,3897.68,Cash Deposit,Online,Hyderabad,18,4,14865.6,3575,51,0,1,0,1,185423.39,181525.71,0
TXN105447,AC10000471,AC10000257,18311.6,Cash Deposit,Online,Pune,3,4,12195.07,2890,39,2,2,0,1,187658.17,169346.57,1
TXN105448,AC10000311,AC10000135,36880.58,Transfer,Mobile Banking,Nagpur,2,3,10278.93,445,34,0,6,0,0,442419.66,405539.08,0
TXN105449,AC10000358,AC10000001,27715.54,Transfer,Mobile Banking,Nagpur,2,4,11580.14,1298,42,1,11,0,0,240000.21,212284.67,0
TXN105450,AC10000374,AC10000049,37973.05,Cash Deposit,ATM,Pune,8,2,2496.31,3281,35,0,12,0,1,354792.12,316819.07,0
TXN105451,AC10000466,AC10000096,4599.11,Cash Deposit,Online,Kolkata,3,1,12142.86,621,45,0,7,0,1,234535.22,229936.11,0
TXN105452,AC10000154,AC10000201,3941.08,Cash Withdrawal,Online,Bengaluru,21,3,6031.66,950,39,0,1,0,1,199205.17,195264.09,0
TXN105453,AC10000390,AC10000413,1760.53,Transfer,ATM,Jaipur,18,3,15198.03,1013,40,1,2,0,0,465220.21,463459.68,0
TXN105454,AC10000260,AC10000026,10199.29,Cash Withdrawal,Mobile Banking,Hyderabad,23,6,13091.74,1990,44,0,6,0,1,223153.89,212954.6,0
TXN105455,AC10000108,AC10000343,3879.07,Transfer,Branch,Jaipur,10,3,19518.66,2549,44,0,1,0,0,282792.98,278913.91,0
TXN105456,AC10000371,AC10000429,4865.94,Cash Deposit,ATM,Mumbai,14,7,19643.13,330,33,0,14,0,1,383391.87,378525.93,0
TXN105457,AC10000285,AC10000235,3944.26,Cash Deposit,ATM,Nagpur,3,2,36696.33,1695,41,0,7,0,1,338276.7,334332.44,0
TXN105458,AC10000059,AC10000349,24115.27,Transfer,Mobile Banking,Ahmedabad,7,4,3306.43,3105,38,0,14,0,0,481583.5,457468.23,0
TXN105459,AC10000125,AC10000244,19133.73,Cash Deposit,ATM,Delhi,1,5,11055.95,1680,44,0,14,0,1,371327.47,352193.74,0
TXN105460,AC10000354,AC10000358,15877.39,Transfer,Mobile Banking,Ahmedabad,17,4,3185.46,503,41,0,9,0,0,383731.63,367854.24,0
TXN105461,AC10000273,AC10000481,1648.51,Cash Deposit,Online,Pune,2,3,16508.24,3367,43,1,13,0,1,201874.78,200226.27,0
TXN105462,AC10000107,AC10000327,11791.26,Cash Withdrawal,Branch,Delhi,2,1,10765.4,510,44,0,13,0,1,210190.69,198399.43,0
TXN105463,AC10000299,AC10000396,60503.08,Transfer,Branch,Delhi,20,4,8836.69,2561,37,1,5,0,0,61003.08,500.0,0
TXN105464,AC10000245,AC10000351,7332.27,Online Payment,Branch,Chennai,18,3,14274.41,2285,29,2,2,0,0,367501.45,360169.18,0
TXN105465,AC10000336,AC10000416,4362.62,Cash Deposit,ATM,Bengaluru,11,4,6052.98,1668,36,0,10,0,1,21366.3,17003.68,0
TXN105466,AC10000450,AC10000374,1672.15,Online Payment,Online,Nagpur,23,3,39885.31,2226,47,0,14,0,0,76541.15,74869.0,0
TXN105467,AC10000418,AC10000404,4926.75,Transfer,Online,Bengaluru,13,2,10237.28,418,52,0,12,0,0,402306.65,397379.9,0
TXN105468,AC10000247,AC10000375,4089.35,Online Payment,Mobile Banking,Jaipur,22,4,12612.06,842,50,0,11,0,0,98023.66,93934.31,0
TXN105469,AC10000008,AC10000051,10326.98,Transfer,Online,Hyderabad,12,3,11038.23,1229,38,0,3,0,0,113658.43,103331.45,0
TXN105470,AC10000141,AC10000081,8933.97,Cash Deposit,Mobile Banking,Kolkata,15,3,21855.95,1571,34,0,9,0,1,425605.02,416671.05,0
TXN105471,AC10000362,AC10000036,9335.94,Online Payment,Branch,Hyderabad,16,6,5492.99,311,43,1,6,0,0,196063.68,186727.74,0
TXN105472,AC10000008,AC10000067,3224.29,Transfer,ATM,Delhi,21,5,20557.84,1200,35,0,7,0,0,225940.26,222715.97,0
TXN105473,AC10000478,AC10000129,8582.96,Transfer,Mobile Banking,Ahmedabad,17,4,8566.33,3279,19,0,4,0,0,272055.22,263472.26,0
TXN105474,AC10000352,AC10000370,12807.57,Cash Withdrawal,Mobile Banking,Jaipur,12,5,8615.09,1050,52,1,5,0,1,115794.25,102986.68,0
TXN105475,AC10000484,AC10000155,15857.96,Cash Deposit,ATM,Delhi,23,3,21253.3,3528,33,0,7,0,1,381643.6,365785.64,0
TXN105476,AC10000495,AC10000245,6638.81,Cash Deposit,Online,Delhi,12,4,10080.22,2868,43,0,11,0,1,346410.09,339771.28,0
TXN105477,AC10000094,AC10000111,17205.8,Transfer,Mobile Banking,Pune,7,3,17883.26,2454,39,1,8,0,0,371768.9,354563.1,0
TXN105478,AC10000321,AC10000168,11066.1,Cash Withdrawal,Mobile Banking,Ahmedabad,6,1,18101.62,326,36,1,7,0,1,150193.77,139127.67,0
TXN105479,AC10000427,AC10000481,11272.72,Transfer,Mobile Banking,Hyderabad,7,1,9563.64,3356,34,0,10,1,0,89738.29,78465.57,0
TXN105480,AC10000039,AC10000468,11092.48,Online Payment,Branch,Hyderabad,16,5,13961.7,496,40,0,13,1,0,443897.22,432804.74,0
TXN105481,AC10000081,AC10000142,4866.83,Cash Withdrawal,Online,Kolkata,23,2,8761.56,777,33,0,3,1,1,178912.95,174046.12,0
TXN105482,AC10000187,AC10000356,11255.68,Cash Withdrawal,Mobile Banking,Pune,0,3,11848.35,2987,41,0,7,0,1,43570.86,32315.18,0
TXN105483,AC10000084,AC10000197,12215.89,Transfer,Online,Jaipur,2,2,16326.71,1422,44,0,10,0,0,261952.39,249736.5,0
TXN105484,AC10000088,AC10000471,9035.84,Online Payment,Online,Pune,3,4,6443.14,1327,39,2,2,0,0,421751.51,412715.67,0
TXN105485,AC10000242,AC10000109,48008.94,Cash Deposit,Online,Ahmedabad,18,4,15976.15,3093,33,1,13,0,1,145956.01,97947.07,0
TXN105486,AC10000342,AC10000376,5573.7,Online Payment,Online,Bengaluru,1,3,14752.13,434,32,2,5,0,0,33215.7,27642.0,0
TXN105487,AC10000093,AC10000079,10267.19,Transfer,ATM,Chennai,10,7,4558.79,1398,37,2,2,0,0,446692.46,436425.27,0
TXN105488,AC10000086,AC10000390,10292.41,Cash Withdrawal,Online,Mumbai,10,6,7388.73,2656,34,0,4,0,1,158839.71,148547.3,0
TXN105489,AC10000044,AC10000161,4737.07,Cash Deposit,Online,Kolkata,18,3,7655.65,2158,44,0,8,0,1,310933.04,306195.97,0
TXN105490,AC10000137,AC10000439,8659.33,Transfer,Online,Kolkata,1,6,8989.47,2348,39,1,7,0,0,92870.75,84211.42,0
TXN105491,AC10000421,AC10000019,3465.31,Transfer,Branch,Delhi,4,3,6446.76,43,38,0,14,0,0,281625.3,278159.99,0
TXN105492,AC10000074,AC10000127,6368.61,Transfer,ATM,Hyderabad,18,6,22095.2,2816,43,1,2,0,0,232802.93,226434.32,0
TXN105493,AC10000036,AC10000205,1451.23,Transfer,ATM,Pune,8,8,23909.0,193,38,1,10,0,0,486782.15,485330.92,0
TXN105494,AC10000101,AC10000029,15108.75,Transfer,Mobile Banking,Nagpur,6,6,7190.68,1964,43,0,7,0,0,95100.25,79991.5,0
TXN105495,AC10000476,AC10000445,7982.51,Cash Deposit,ATM,Jaipur,11,5,5667.21,627,37,2,2,0,1,315156.19,307173.68,0
TXN105496,AC10000156,AC10000454,11594.85,Cash Deposit,Online,Delhi,18,4,11896.41,2461,39,0,5,0,1,413178.76,401583.91,0
TXN105497,AC10000426,AC10000207,24826.15,Cash Deposit,Mobile Banking,Bengaluru,17,4,28489.32,3086,39,0,14,0,1,59702.26,34876.11,0
TXN105498,AC10000255,AC10000464,3189.6,Transfer,Online,Mumbai,17,3,48673.59,3117,41,1,5,0,0,297956.5,294766.9,0
TXN105499,AC10000171,AC10000280,5406.84,Cash Withdrawal,Online,Nagpur,20,2,7740.22,3502,37,0,6,0,1,344492.78,339085.94,0
TXN105500,AC10000469,AC10000151,3416.88,Online Payment,Branch,Hyderabad,8,4,2735.14,2584,41,1,10,0,0,405370.85,401953.97,0
TXN105501,AC10000216,AC10000240,52689.78,Transfer,Mobile Banking,Bengaluru,1,4,4563.29,1006,28,0,2,0,0,255920.71,203230.93,0
TXN105502,AC10000170,AC10000266,12087.61,Transfer,Mobile Banking,Pune,1,4,3767.11,931,41,0,9,0,0,229233.67,217146.06,0
TXN105503,AC10000252,AC10000182,2914.79,Cash Deposit,Online,Pune,14,2,15734.45,578,30,0,4,0,1,349020.11,346105.32,0
TXN105504,AC10000360,AC10000105,16711.76,Cash Withdrawal,Branch,Chennai,23,3,12785.35,3317,39,0,10,0,1,453243.37,436531.61,0
TXN105505,AC10000322,AC10000425,8203.48,Cash Withdrawal,Branch,Nagpur,15,2,13819.5,1509,46,1,10,0,1,196764.98,188561.5,0
TXN105506,AC10000055,AC10000433,44385.89,Cash Deposit,Online,Kolkata,13,2,24947.2,693,33,0,9,0,1,223337.84,178951.95,0
TXN105507,AC10000456,AC10000401,21990.69,Transfer,Online,Kolkata,18,3,34595.27,3553,32,1,5,0,0,155994.5,134003.81,0
TXN105508,AC10000432,AC10000497,2698.7,Online Payment,Branch,Ahmedabad,14,5,20755.85,2941,42,0,14,0,0,321631.25,318932.55,0
TXN105509,AC10000091,AC10000440,22393.56,Transfer,Online,Bengaluru,2,4,19351.74,3613,36,1,11,0,0,50562.36,28168.8,0
TXN105510,AC10000278,AC10000236,11733.44,Transfer,Online,Hyderabad,5,5,4603.28,96,39,0,1,0,0,161074.08,149340.64,0
TXN105511,AC10000101,AC10000173,20086.67,Transfer,Online,Nagpur,5,8,8622.03,2115,43,2,8,0,0,141832.98,121746.31,0
TXN105512,AC10000155,AC10000158,4712.2,Transfer,Online,Chennai,21,5,29519.19,855,42,0,5,0,0,288309.66,283597.46,0
TXN105513,AC10000377,AC10000172,10265.95,Cash Deposit,Online,Chennai,20,4,8394.93,3317,42,1,13,0,1,286435.73,276169.78,0
TXN105514,AC10000349,AC10000494,7138.29,Cash Withdrawal,Online,Ahmedabad,19,3,24618.96,888,41,1,14,0,1,205072.97,197934.68,0
TXN105515,AC10000451,AC10000458,51621.39,Online Payment,Online,Hyderabad,8,6,13002.01,3124,40,0,1,0,0,294479.56,242858.17,0
TXN105516,AC10000364,AC10000311,21323.23,Transfer,Mobile Banking,Hyderabad,10,4,19964.94,3570,59,0,12,0,0,80875.03,59551.8,0
TXN105517,AC10000141,AC10000403,10045.73,Online Payment,Online,Mumbai,3,2,6808.77,817,46,2,7,0,0,80188.62,70142.89,0
TXN105518,AC10000173,AC10000157,6612.74,Cash Withdrawal,ATM,Mumbai,13,3,19706.4,2144,30,2,5,0,1,282808.48,276195.74,0
TXN105519,AC10000010,AC10000258,49217.73,Cash Deposit,Mobile Banking,Chennai,12,3,7918.85,3440,38,2,7,0,1,350352.11,301134.38,1
TXN105520,AC10000228,AC10000164,5731.24,Online Payment,Mobile Banking,Nagpur,14,2,13939.98,2373,27,0,11,1,0,297748.99,292017.75,0
